,ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
3473,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:0:mtr,0.845875,,,0.845875
3474,mslr4,10,dr,learning_rate:1.0,cover:4:psi:0:dr,0.853187,,,0.853187
3475,mslr4,10,ips,learning_rate:1.0,cover:4:psi:0:ips,0.847125,,,0.847125
3476,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:0:mtr,0.853938,,,0.853938
3477,mslr4,10,dr,learning_rate:3.0,cover:4:psi:0:dr,0.852875,,,0.852875
3478,mslr4,10,ips,learning_rate:3.0,cover:4:psi:0:ips,0.843688,,,0.843688
3479,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:0:mtr,0.851,,,0.851
3480,mslr4,10,dr,learning_rate:10.0,cover:4:psi:0:dr,0.853625,,,0.853625
3481,mslr4,10,ips,learning_rate:10.0,cover:4:psi:0:ips,0.84225,,,0.84225
3482,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.848938,,,0.848938
3483,mslr4,10,dr,learning_rate:0.001,cover:4:psi:0:nounif:dr,0.895687,,,0.895687
3484,mslr4,10,ips,learning_rate:0.001,cover:4:psi:0:nounif:ips,0.857313,,,0.857313
3485,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:0:nounif:mtr,0.896375,,,0.896375
3486,mslr4,10,dr,learning_rate:0.003,cover:4:psi:0:nounif:dr,0.89625,,,0.89625
3487,mslr4,10,ips,learning_rate:0.003,cover:4:psi:0:nounif:ips,0.8435,,,0.8435
3488,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:0:nounif:mtr,0.897125,,,0.897125
3489,mslr4,10,dr,learning_rate:0.01,cover:4:psi:0:nounif:dr,0.890437,,,0.890437
3490,mslr4,10,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,0.840562,,,0.840562
3491,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:0:nounif:mtr,0.890813,,,0.890813
3492,mslr4,10,dr,learning_rate:0.03,cover:4:psi:0:nounif:dr,0.867,,,0.867
3493,mslr4,10,ips,learning_rate:0.03,cover:4:psi:0:nounif:ips,0.851563,,,0.851563
3494,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:0:nounif:mtr,0.86825,,,0.86825
3495,mslr4,10,dr,learning_rate:0.1,cover:4:psi:0:nounif:dr,0.842812,,,0.842812
3496,mslr4,10,ips,learning_rate:0.1,cover:4:psi:0:nounif:ips,0.852375,,,0.852375
3497,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:0:nounif:mtr,0.8445,,,0.8445
3498,mslr4,10,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,0.828562,,,0.828562
3499,mslr4,10,ips,learning_rate:0.3,cover:4:psi:0:nounif:ips,0.855563,,,0.855563
3500,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:0:nounif:mtr,0.833313,,,0.833313
3501,mslr4,10,dr,learning_rate:1.0,cover:4:psi:0:nounif:dr,0.833625,,,0.833625
3502,mslr4,10,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,0.848938,,,0.848938
3503,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.834438,,,0.834438
3504,mslr4,10,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.839812,,,0.839812
3505,mslr4,10,ips,learning_rate:3.0,cover:4:psi:0:nounif:ips,0.849375,,,0.849375
3506,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:0:nounif:mtr,0.837875,,,0.837875
3507,mslr4,10,dr,learning_rate:10.0,cover:4:psi:0:nounif:dr,0.842688,,,0.842688
3508,mslr4,10,ips,learning_rate:10.0,cover:4:psi:0:nounif:ips,0.851938,,,0.851938
3509,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:0:nounif:mtr,0.844437,,,0.844437
3510,mslr4,10,dr,learning_rate:0.001,cover:4:psi:0.01:dr,0.893563,,,0.893563
3511,mslr4,10,ips,learning_rate:0.001,cover:4:psi:0.01:ips,0.892687,,,0.892687
3512,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:0.01:mtr,0.895312,,,0.895312
3513,mslr4,10,dr,learning_rate:0.003,cover:4:psi:0.01:dr,0.893125,,,0.893125
3514,mslr4,10,ips,learning_rate:0.003,cover:4:psi:0.01:ips,0.891813,,,0.891813
3515,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:0.01:mtr,0.893875,,,0.893875
3516,mslr4,10,dr,learning_rate:0.01,cover:4:psi:0.01:dr,0.889813,,,0.889813
3517,mslr4,10,ips,learning_rate:0.01,cover:4:psi:0.01:ips,0.889188,,,0.889188
3518,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:0.01:mtr,0.887938,,,0.887938
3519,mslr4,10,dr,learning_rate:0.03,cover:4:psi:0.01:dr,0.879563,,,0.879563
3520,mslr4,10,ips,learning_rate:0.03,cover:4:psi:0.01:ips,0.874188,,,0.874188
3521,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:0.01:mtr,0.873875,,,0.873875
3522,mslr4,10,dr,learning_rate:0.1,cover:4:psi:0.01:dr,0.860313,,,0.860313
3523,mslr4,10,ips,learning_rate:0.1,cover:4:psi:0.01:ips,0.859187,,,0.859187
3524,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:0.01:mtr,0.852313,,,0.852313
3525,mslr4,10,dr,learning_rate:0.3,cover:4:psi:0.01:dr,0.846688,,,0.846688
3526,mslr4,10,ips,learning_rate:0.3,cover:4:psi:0.01:ips,0.849812,,,0.849812
3527,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:0.01:mtr,0.846812,,,0.846812
3528,mslr4,10,dr,learning_rate:1.0,cover:4:psi:0.01:dr,0.849313,,,0.849313
3529,mslr4,10,ips,learning_rate:1.0,cover:4:psi:0.01:ips,0.8465,,,0.8465
3530,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,0.850812,,,0.850812
3531,mslr4,10,dr,learning_rate:3.0,cover:4:psi:0.01:dr,0.851812,,,0.851812
3532,mslr4,10,ips,learning_rate:3.0,cover:4:psi:0.01:ips,0.841,,,0.841
3533,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:0.01:mtr,0.851063,,,0.851063
3534,mslr4,10,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.841812,,,0.841812
3535,mslr4,10,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.842375,,,0.842375
3536,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.851875,,,0.851875
3537,mslr4,10,dr,learning_rate:0.001,cover:4:psi:0.01:nounif:dr,0.895875,,,0.895875
3538,mslr4,10,ips,learning_rate:0.001,cover:4:psi:0.01:nounif:ips,0.865,,,0.865
3539,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:0.01:nounif:mtr,0.896563,,,0.896563
3540,mslr4,10,dr,learning_rate:0.003,cover:4:psi:0.01:nounif:dr,0.896,,,0.896
3541,mslr4,10,ips,learning_rate:0.003,cover:4:psi:0.01:nounif:ips,0.844562,,,0.844562
3542,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,0.896375,,,0.896375
3543,mslr4,10,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,0.891188,,,0.891188
3544,mslr4,10,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,0.838562,,,0.838562
3545,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:0.01:nounif:mtr,0.890062,,,0.890062
3546,mslr4,10,dr,learning_rate:0.03,cover:4:psi:0.01:nounif:dr,0.867125,,,0.867125
3547,mslr4,10,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,0.846562,,,0.846562
3548,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:0.01:nounif:mtr,0.867875,,,0.867875
3549,mslr4,10,dr,learning_rate:0.1,cover:4:psi:0.01:nounif:dr,0.842875,,,0.842875
3550,mslr4,10,ips,learning_rate:0.1,cover:4:psi:0.01:nounif:ips,0.854875,,,0.854875
3551,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:0.01:nounif:mtr,0.8445,,,0.8445
3552,mslr4,10,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.827875,,,0.827875
3553,mslr4,10,ips,learning_rate:0.3,cover:4:psi:0.01:nounif:ips,0.852688,,,0.852688
3554,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:0.01:nounif:mtr,0.840313,,,0.840313
3555,mslr4,10,dr,learning_rate:1.0,cover:4:psi:0.01:nounif:dr,0.831063,,,0.831063
3556,mslr4,10,ips,learning_rate:1.0,cover:4:psi:0.01:nounif:ips,0.852375,,,0.852375
3557,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,0.83025,,,0.83025
3558,mslr4,10,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,0.834313,,,0.834313
3559,mslr4,10,ips,learning_rate:3.0,cover:4:psi:0.01:nounif:ips,0.851187,,,0.851187
3560,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:0.01:nounif:mtr,0.838437,,,0.838437
3561,mslr4,10,dr,learning_rate:10.0,cover:4:psi:0.01:nounif:dr,0.845187,,,0.845187
3562,mslr4,10,ips,learning_rate:10.0,cover:4:psi:0.01:nounif:ips,0.852125,,,0.852125
3563,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:0.01:nounif:mtr,0.851625,,,0.851625
3564,mslr4,10,dr,learning_rate:0.001,cover:4:psi:0.1:dr,0.893813,,,0.893813
3565,mslr4,10,ips,learning_rate:0.001,cover:4:psi:0.1:ips,0.893,,,0.893
3566,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:0.1:mtr,0.894875,,,0.894875
3567,mslr4,10,dr,learning_rate:0.003,cover:4:psi:0.1:dr,0.892563,,,0.892563
3568,mslr4,10,ips,learning_rate:0.003,cover:4:psi:0.1:ips,0.891813,,,0.891813
3569,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:0.1:mtr,0.893687,,,0.893687
3570,mslr4,10,dr,learning_rate:0.01,cover:4:psi:0.1:dr,0.889062,,,0.889062
3571,mslr4,10,ips,learning_rate:0.01,cover:4:psi:0.1:ips,0.888375,,,0.888375
3572,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:0.1:mtr,0.887563,,,0.887563
3573,mslr4,10,dr,learning_rate:0.03,cover:4:psi:0.1:dr,0.879188,,,0.879188
3574,mslr4,10,ips,learning_rate:0.03,cover:4:psi:0.1:ips,0.873875,,,0.873875
3575,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:0.1:mtr,0.873563,,,0.873563
3576,mslr4,10,dr,learning_rate:0.1,cover:4:psi:0.1:dr,0.852875,,,0.852875
3577,mslr4,10,ips,learning_rate:0.1,cover:4:psi:0.1:ips,0.859062,,,0.859062
3578,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:0.1:mtr,0.850063,,,0.850063
3579,mslr4,10,dr,learning_rate:0.3,cover:4:psi:0.1:dr,0.842313,,,0.842313
3580,mslr4,10,ips,learning_rate:0.3,cover:4:psi:0.1:ips,0.8495,,,0.8495
3581,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,0.840375,,,0.840375
3582,mslr4,10,dr,learning_rate:1.0,cover:4:psi:0.1:dr,0.84575,,,0.84575
3583,mslr4,10,ips,learning_rate:1.0,cover:4:psi:0.1:ips,0.842125,,,0.842125
3584,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,0.850688,,,0.850688
3585,mslr4,10,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.851437,,,0.851437
3586,mslr4,10,ips,learning_rate:3.0,cover:4:psi:0.1:ips,0.84575,,,0.84575
3587,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:0.1:mtr,0.847938,,,0.847938
3588,mslr4,10,dr,learning_rate:10.0,cover:4:psi:0.1:dr,0.843,,,0.843
3589,mslr4,10,ips,learning_rate:10.0,cover:4:psi:0.1:ips,0.845938,,,0.845938
3590,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,0.850812,,,0.850812
3591,mslr4,10,dr,learning_rate:0.001,cover:4:psi:0.1:nounif:dr,0.895625,,,0.895625
3592,mslr4,10,ips,learning_rate:0.001,cover:4:psi:0.1:nounif:ips,0.872625,,,0.872625
3593,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:0.1:nounif:mtr,0.893875,,,0.893875
3594,mslr4,10,dr,learning_rate:0.003,cover:4:psi:0.1:nounif:dr,0.89725,,,0.89725
3595,mslr4,10,ips,learning_rate:0.003,cover:4:psi:0.1:nounif:ips,0.859875,,,0.859875
3596,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:0.1:nounif:mtr,0.897437,,,0.897437
3597,mslr4,10,dr,learning_rate:0.01,cover:4:psi:0.1:nounif:dr,0.890437,,,0.890437
3598,mslr4,10,ips,learning_rate:0.01,cover:4:psi:0.1:nounif:ips,0.849625,,,0.849625
3599,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:0.1:nounif:mtr,0.890375,,,0.890375
3600,mslr4,10,dr,learning_rate:0.03,cover:4:psi:0.1:nounif:dr,0.867375,,,0.867375
3601,mslr4,10,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.843313,,,0.843313
3602,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.867938,,,0.867938
3603,mslr4,10,dr,learning_rate:0.1,cover:4:psi:0.1:nounif:dr,0.842063,,,0.842063
3604,mslr4,10,ips,learning_rate:0.1,cover:4:psi:0.1:nounif:ips,0.848375,,,0.848375
3605,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,0.841375,,,0.841375
3606,mslr4,10,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,0.825875,,,0.825875
3607,mslr4,10,ips,learning_rate:0.3,cover:4:psi:0.1:nounif:ips,0.849562,,,0.849562
3608,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.835438,,,0.835438
3609,mslr4,10,dr,learning_rate:1.0,cover:4:psi:0.1:nounif:dr,0.824812,,,0.824812
3610,mslr4,10,ips,learning_rate:1.0,cover:4:psi:0.1:nounif:ips,0.851625,,,0.851625
3611,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:0.1:nounif:mtr,0.834125,,,0.834125
3612,mslr4,10,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,0.8325,,,0.8325
3613,mslr4,10,ips,learning_rate:3.0,cover:4:psi:0.1:nounif:ips,0.852062,,,0.852062
3614,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:0.1:nounif:mtr,0.836625,,,0.836625
3615,mslr4,10,dr,learning_rate:10.0,cover:4:psi:0.1:nounif:dr,0.8395,,,0.8395
3616,mslr4,10,ips,learning_rate:10.0,cover:4:psi:0.1:nounif:ips,0.8565,,,0.8565
3617,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:0.1:nounif:mtr,0.850562,,,0.850562
3618,mslr4,10,dr,learning_rate:0.001,cover:4:psi:1.0:dr,0.873,,,0.873
3619,mslr4,10,ips,learning_rate:0.001,cover:4:psi:1.0:ips,0.870125,,,0.870125
3620,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:1.0:mtr,0.874875,,,0.874875
3621,mslr4,10,dr,learning_rate:0.003,cover:4:psi:1.0:dr,0.875437,,,0.875437
3622,mslr4,10,ips,learning_rate:0.003,cover:4:psi:1.0:ips,0.868875,,,0.868875
3623,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:1.0:mtr,0.878,,,0.878
3624,mslr4,10,dr,learning_rate:0.01,cover:4:psi:1.0:dr,0.864313,,,0.864313
3625,mslr4,10,ips,learning_rate:0.01,cover:4:psi:1.0:ips,0.868062,,,0.868062
3626,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:1.0:mtr,0.862688,,,0.862688
3627,mslr4,10,dr,learning_rate:0.03,cover:4:psi:1.0:dr,0.86375,,,0.86375
3628,mslr4,10,ips,learning_rate:0.03,cover:4:psi:1.0:ips,0.846688,,,0.846688
3629,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:1.0:mtr,0.847437,,,0.847437
3630,mslr4,10,dr,learning_rate:0.1,cover:4:psi:1.0:dr,0.836313,,,0.836313
3631,mslr4,10,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.854187,,,0.854187
3632,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,0.840063,,,0.840063
3633,mslr4,10,dr,learning_rate:0.3,cover:4:psi:1.0:dr,0.836625,,,0.836625
3634,mslr4,10,ips,learning_rate:0.3,cover:4:psi:1.0:ips,0.851938,,,0.851938
3635,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:1.0:mtr,0.843125,,,0.843125
3636,mslr4,10,dr,learning_rate:1.0,cover:4:psi:1.0:dr,0.844625,,,0.844625
3637,mslr4,10,ips,learning_rate:1.0,cover:4:psi:1.0:ips,0.846562,,,0.846562
3638,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.847812,,,0.847812
3639,mslr4,10,dr,learning_rate:3.0,cover:4:psi:1.0:dr,0.850125,,,0.850125
3640,mslr4,10,ips,learning_rate:3.0,cover:4:psi:1.0:ips,0.846,,,0.846
3641,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:1.0:mtr,0.854812,,,0.854812
3642,mslr4,10,dr,learning_rate:10.0,cover:4:psi:1.0:dr,0.843938,,,0.843938
3643,mslr4,10,ips,learning_rate:10.0,cover:4:psi:1.0:ips,0.846625,,,0.846625
3644,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.846812,,,0.846812
3645,mslr4,10,dr,learning_rate:0.001,cover:4:psi:1.0:nounif:dr,0.85225,,,0.85225
3646,mslr4,10,ips,learning_rate:0.001,cover:4:psi:1.0:nounif:ips,0.838,,,0.838
3647,mslr4,10,mtr,learning_rate:0.001,cover:4:psi:1.0:nounif:mtr,0.851812,,,0.851812
3648,mslr4,10,dr,learning_rate:0.003,cover:4:psi:1.0:nounif:dr,0.876687,,,0.876687
3649,mslr4,10,ips,learning_rate:0.003,cover:4:psi:1.0:nounif:ips,0.837,,,0.837
3650,mslr4,10,mtr,learning_rate:0.003,cover:4:psi:1.0:nounif:mtr,0.875687,,,0.875687
3651,mslr4,10,dr,learning_rate:0.01,cover:4:psi:1.0:nounif:dr,0.855,,,0.855
3652,mslr4,10,ips,learning_rate:0.01,cover:4:psi:1.0:nounif:ips,0.846125,,,0.846125
3653,mslr4,10,mtr,learning_rate:0.01,cover:4:psi:1.0:nounif:mtr,0.852812,,,0.852812
3654,mslr4,10,dr,learning_rate:0.03,cover:4:psi:1.0:nounif:dr,0.836625,,,0.836625
3655,mslr4,10,ips,learning_rate:0.03,cover:4:psi:1.0:nounif:ips,0.844875,,,0.844875
3656,mslr4,10,mtr,learning_rate:0.03,cover:4:psi:1.0:nounif:mtr,0.842938,,,0.842938
3657,mslr4,10,dr,learning_rate:0.1,cover:4:psi:1.0:nounif:dr,0.829937,,,0.829937
3658,mslr4,10,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.849688,,,0.849688
3659,mslr4,10,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,0.84,,,0.84
3660,mslr4,10,dr,learning_rate:0.3,cover:4:psi:1.0:nounif:dr,0.835,,,0.835
3661,mslr4,10,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,0.854812,,,0.854812
3662,mslr4,10,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.839625,,,0.839625
3663,mslr4,10,dr,learning_rate:1.0,cover:4:psi:1.0:nounif:dr,0.844,,,0.844
3664,mslr4,10,ips,learning_rate:1.0,cover:4:psi:1.0:nounif:ips,0.852875,,,0.852875
3665,mslr4,10,mtr,learning_rate:1.0,cover:4:psi:1.0:nounif:mtr,0.846938,,,0.846938
3666,mslr4,10,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.843,,,0.843
3667,mslr4,10,ips,learning_rate:3.0,cover:4:psi:1.0:nounif:ips,0.854875,,,0.854875
3668,mslr4,10,mtr,learning_rate:3.0,cover:4:psi:1.0:nounif:mtr,0.852,,,0.852
3669,mslr4,10,dr,learning_rate:10.0,cover:4:psi:1.0:nounif:dr,0.848938,,,0.848938
3670,mslr4,10,ips,learning_rate:10.0,cover:4:psi:1.0:nounif:ips,0.85725,,,0.85725
3671,mslr4,10,mtr,learning_rate:10.0,cover:4:psi:1.0:nounif:mtr,0.851625,,,0.851625
3672,mslr4,10,dr,learning_rate:0.001,cover:8:psi:0:dr,0.894125,,,0.894125
3673,mslr4,10,ips,learning_rate:0.001,cover:8:psi:0:ips,0.892875,,,0.892875
3674,mslr4,10,mtr,learning_rate:0.001,cover:8:psi:0:mtr,0.895,,,0.895
3675,mslr4,10,dr,learning_rate:0.003,cover:8:psi:0:dr,0.89325,,,0.89325
3676,mslr4,10,ips,learning_rate:0.003,cover:8:psi:0:ips,0.89175,,,0.89175
3677,mslr4,10,mtr,learning_rate:0.003,cover:8:psi:0:mtr,0.893938,,,0.893938
3678,mslr4,10,dr,learning_rate:0.01,cover:8:psi:0:dr,0.8895,,,0.8895
3679,mslr4,10,ips,learning_rate:0.01,cover:8:psi:0:ips,0.889312,,,0.889312
3680,mslr4,10,mtr,learning_rate:0.01,cover:8:psi:0:mtr,0.889375,,,0.889375
3681,mslr4,10,dr,learning_rate:0.03,cover:8:psi:0:dr,0.881313,,,0.881313
3682,mslr4,10,ips,learning_rate:0.03,cover:8:psi:0:ips,0.874125,,,0.874125
3683,mslr4,10,mtr,learning_rate:0.03,cover:8:psi:0:mtr,0.879,,,0.879
3684,mslr4,10,dr,learning_rate:0.1,cover:8:psi:0:dr,0.869563,,,0.869563
3685,mslr4,10,ips,learning_rate:0.1,cover:8:psi:0:ips,0.85875,,,0.85875
3686,mslr4,10,mtr,learning_rate:0.1,cover:8:psi:0:mtr,0.849125,,,0.849125
3687,mslr4,10,dr,learning_rate:0.3,cover:8:psi:0:dr,0.847625,,,0.847625
3688,mslr4,10,ips,learning_rate:0.3,cover:8:psi:0:ips,0.845063,,,0.845063
3689,mslr4,10,mtr,learning_rate:0.3,cover:8:psi:0:mtr,0.84575,,,0.84575
3690,mslr4,10,dr,learning_rate:1.0,cover:8:psi:0:dr,0.850187,,,0.850187
3691,mslr4,10,ips,learning_rate:1.0,cover:8:psi:0:ips,0.846938,,,0.846938
3692,mslr4,10,mtr,learning_rate:1.0,cover:8:psi:0:mtr,0.852375,,,0.852375
3693,mslr4,10,dr,learning_rate:3.0,cover:8:psi:0:dr,0.847625,,,0.847625
3694,mslr4,10,ips,learning_rate:3.0,cover:8:psi:0:ips,0.8435,,,0.8435
3695,mslr4,10,mtr,learning_rate:3.0,cover:8:psi:0:mtr,0.858812,,,0.858812
3696,mslr4,10,dr,learning_rate:10.0,cover:8:psi:0:dr,0.843938,,,0.843938
3697,mslr4,10,ips,learning_rate:10.0,cover:8:psi:0:ips,0.840875,,,0.840875
3698,mslr4,10,mtr,learning_rate:10.0,cover:8:psi:0:mtr,0.861625,,,0.861625
3699,mslr4,10,dr,learning_rate:0.001,cover:8:psi:0:nounif:dr,0.89625,,,0.89625
3700,mslr4,10,ips,learning_rate:0.001,cover:8:psi:0:nounif:ips,0.858938,,,0.858938
3701,mslr4,10,mtr,learning_rate:0.001,cover:8:psi:0:nounif:mtr,0.896813,,,0.896813
3702,mslr4,10,dr,learning_rate:0.003,cover:8:psi:0:nounif:dr,0.896563,,,0.896563
3703,mslr4,10,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,0.8435,,,0.8435
3704,mslr4,10,mtr,learning_rate:0.003,cover:8:psi:0:nounif:mtr,0.897312,,,0.897312
3705,mslr4,10,dr,learning_rate:0.01,cover:8:psi:0:nounif:dr,0.89025,,,0.89025
3706,mslr4,10,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,0.843375,,,0.843375
3707,mslr4,10,mtr,learning_rate:0.01,cover:8:psi:0:nounif:mtr,0.889125,,,0.889125
3708,mslr4,10,dr,learning_rate:0.03,cover:8:psi:0:nounif:dr,0.866875,,,0.866875
3709,mslr4,10,ips,learning_rate:0.03,cover:8:psi:0:nounif:ips,0.853875,,,0.853875
3710,mslr4,10,mtr,learning_rate:0.03,cover:8:psi:0:nounif:mtr,0.867,,,0.867
3711,mslr4,10,dr,learning_rate:0.1,cover:8:psi:0:nounif:dr,0.842063,,,0.842063
3712,mslr4,10,ips,learning_rate:0.1,cover:8:psi:0:nounif:ips,0.851,,,0.851
3713,mslr4,10,mtr,learning_rate:0.1,cover:8:psi:0:nounif:mtr,0.845812,,,0.845812
3714,mslr4,10,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,0.827688,,,0.827688
3715,mslr4,10,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,0.849,,,0.849
3716,mslr4,10,mtr,learning_rate:0.3,cover:8:psi:0:nounif:mtr,0.833937,,,0.833937
3717,mslr4,10,dr,learning_rate:1.0,cover:8:psi:0:nounif:dr,0.828375,,,0.828375
3718,mslr4,10,ips,learning_rate:1.0,cover:8:psi:0:nounif:ips,0.85475,,,0.85475
3719,mslr4,10,mtr,learning_rate:1.0,cover:8:psi:0:nounif:mtr,0.84925,,,0.84925
3720,mslr4,10,dr,learning_rate:3.0,cover:8:psi:0:nounif:dr,0.837187,,,0.837187
3721,mslr4,10,ips,learning_rate:3.0,cover:8:psi:0:nounif:ips,0.8525,,,0.8525
3722,mslr4,10,mtr,learning_rate:3.0,cover:8:psi:0:nounif:mtr,0.829875,,,0.829875
3723,mslr4,10,dr,learning_rate:10.0,cover:8:psi:0:nounif:dr,0.84475,,,0.84475
3724,mslr4,10,ips,learning_rate:10.0,cover:8:psi:0:nounif:ips,0.854125,,,0.854125
3725,mslr4,10,mtr,learning_rate:10.0,cover:8:psi:0:nounif:mtr,0.8505,,,0.8505
3726,mslr4,10,dr,learning_rate:0.001,cover:8:psi:0.01:dr,0.893938,,,0.893938
3727,mslr4,10,ips,learning_rate:0.001,cover:8:psi:0.01:ips,0.892687,,,0.892687
3728,mslr4,10,mtr,learning_rate:0.001,cover:8:psi:0.01:mtr,0.894938,,,0.894938
3729,mslr4,10,dr,learning_rate:0.003,cover:8:psi:0.01:dr,0.893312,,,0.893312
3730,mslr4,10,ips,learning_rate:0.003,cover:8:psi:0.01:ips,0.891188,,,0.891188
3731,mslr4,10,mtr,learning_rate:0.003,cover:8:psi:0.01:mtr,0.893813,,,0.893813
3732,mslr4,10,dr,learning_rate:0.01,cover:8:psi:0.01:dr,0.889437,,,0.889437
3733,mslr4,10,ips,learning_rate:0.01,cover:8:psi:0.01:ips,0.889563,,,0.889563
3734,mslr4,10,mtr,learning_rate:0.01,cover:8:psi:0.01:mtr,0.889125,,,0.889125
3735,mslr4,10,dr,learning_rate:0.03,cover:8:psi:0.01:dr,0.877687,,,0.877687
3736,mslr4,10,ips,learning_rate:0.03,cover:8:psi:0.01:ips,0.873875,,,0.873875
3737,mslr4,10,mtr,learning_rate:0.03,cover:8:psi:0.01:mtr,0.878,,,0.878
3738,mslr4,10,dr,learning_rate:0.1,cover:8:psi:0.01:dr,0.853875,,,0.853875
3739,mslr4,10,ips,learning_rate:0.1,cover:8:psi:0.01:ips,0.85925,,,0.85925
3740,mslr4,10,mtr,learning_rate:0.1,cover:8:psi:0.01:mtr,0.861563,,,0.861563
3741,mslr4,10,dr,learning_rate:0.3,cover:8:psi:0.01:dr,0.84525,,,0.84525
