algo,lr,loss
cover:16:psi:0:nounif:dr,learning_rate:3.0,0.7815534285714286
cover:16:psi:0.01:nounif:mtr,learning_rate:3.0,0.7817045714285714
cover:16:psi:0:nounif:dr,learning_rate:0.1,0.7817998571428572
cover:16:psi:0.1:nounif:mtr,learning_rate:0.3,0.7818004285714286
cover:4:psi:0.01:nounif:dr,learning_rate:10.0,0.7818484285714286
cover:8:psi:0.01:nounif:mtr,learning_rate:3.0,0.7820231428571428
epsilon:0.1:mtr,learning_rate:0.1,0.7821651428571429
bag:2:greedify:dr,learning_rate:0.3,0.7821982857142856
cover:16:psi:0:nounif:mtr,learning_rate:3.0,0.7822091428571428
cover:4:psi:0:nounif:mtr,learning_rate:10.0,0.782519
cover:1:mtr,learning_rate:0.1,0.7826242857142857
epsilon:0.02:mtr,learning_rate:0.1,0.7828307142857144
cover:8:psi:1.0:nounif:dr,learning_rate:0.1,0.7830310000000001
cover:8:psi:0:nounif:dr,learning_rate:10.0,0.7831932857142858
cover:8:psi:0.1:nounif:dr,learning_rate:10.0,0.7831947142857143
cover:4:psi:1.0:nounif:dr,learning_rate:0.3,0.7834010000000001
epsilon:0.05:mtr,learning_rate:0.1,0.7834257142857143
cover:16:psi:0.1:nounif:dr,learning_rate:10.0,0.7835641428571429
cover:16:psi:0:nounif:dr,learning_rate:10.0,0.7843404285714286
cover:16:psi:0.01:nounif:dr,learning_rate:10.0,0.7844048571428572
cover:8:psi:0.01:nounif:mtr,learning_rate:10.0,0.7845231428571429
cover:4:psi:1.0:dr,learning_rate:0.1,0.7845664285714287
cover:16:psi:1.0:nounif:dr,learning_rate:0.1,0.7847847142857143
cover:4:psi:0.01:nounif:mtr,learning_rate:10.0,0.784971857142857
cover:1:nounif:dr,learning_rate:10.0,0.7851737142857144
epsilon:0:dr,learning_rate:10.0,0.7851737142857144
cover:8:psi:0.1:nounif:mtr,learning_rate:10.0,0.7852769999999999
cover:8:psi:0.01:nounif:dr,learning_rate:10.0,0.7856548571428571
cover:16:psi:0:nounif:mtr,learning_rate:10.0,0.7858689999999999
bag:4:greedify:dr,learning_rate:0.3,0.7861181428571429
cover:8:psi:1.0:nounif:ips,learning_rate:0.001,0.7861558571428572
cover:4:psi:1.0:nounif:dr,learning_rate:0.1,0.7861995714285716
bag:4:greedify:dr,learning_rate:10.0,0.7863648571428572
cover:16:psi:1.0:nounif:dr,learning_rate:0.3,0.7863954285714285
cover:4:psi:0.1:nounif:mtr,learning_rate:10.0,0.7868427142857143
epsilon:0.1:dr,learning_rate:1.0,0.7869894285714284
bag:2:greedify:dr,learning_rate:10.0,0.7870350000000002
cover:8:psi:1.0:nounif:dr,learning_rate:0.3,0.7871927142857144
cover:4:psi:1.0:nounif:mtr,learning_rate:0.1,0.7872712857142856
cover:4:psi:1.0:nounif:mtr,learning_rate:0.3,0.7873052857142857
cover:8:psi:0:nounif:mtr,learning_rate:10.0,0.7874295714285713
cover:4:psi:1.0:dr,learning_rate:0.3,0.7874308571428571
cover:8:psi:1.0:mtr,learning_rate:0.1,0.7876584285714286
cover:16:psi:1.0:dr,learning_rate:0.1,0.7876844285714286
cover:8:psi:1.0:dr,learning_rate:0.1,0.7876905714285714
cover:8:psi:1.0:nounif:mtr,learning_rate:0.1,0.7880194285714285
cover:4:psi:1.0:nounif:ips,learning_rate:0.001,0.7880712857142856
cover:16:psi:0.01:nounif:mtr,learning_rate:10.0,0.7881628571428572
cover:16:psi:1.0:nounif:ips,learning_rate:0.001,0.7883768571428572
cover:8:psi:1.0:nounif:dr,learning_rate:0.03,0.7884534285714286
bag:16:greedify:dr,learning_rate:1.0,0.7885645714285714
cover:16:psi:1.0:nounif:mtr,learning_rate:0.1,0.788596
cover:4:psi:1.0:nounif:dr,learning_rate:0.03,0.7887771428571428
cover:4:psi:1.0:mtr,learning_rate:0.1,0.7888684285714286
cover:8:psi:1.0:nounif:mtr,learning_rate:0.03,0.789011
