algo,lr,loss
bag:16:dr,learning_rate:0.1,0.6801619999999999
epsilon:0.05:dr,learning_rate:0.03,0.6818468
bag:16:greedify:dr,learning_rate:0.01,0.6821733999999999
cover:4:psi:0.1:nounif:dr,learning_rate:3.0,0.6850476000000001
bag:4:greedify:mtr,learning_rate:1.0,0.6852916
epsilon:0.1:mtr,learning_rate:0.3,0.686721
epsilon:0:mtr,learning_rate:0.1,0.6877262
cover:1:nounif:mtr,learning_rate:0.1,0.6877262
bag:4:mtr,learning_rate:0.1,0.6880412
bag:16:greedify:dr,learning_rate:1.0,0.6882484
bag:8:greedify:dr,learning_rate:0.1,0.6907582
epsilon:0.02:dr,learning_rate:0.3,0.692068
cover:1:mtr,learning_rate:0.3,0.6921754
epsilon:0.1:mtr,learning_rate:0.1,0.6934419999999999
cover:16:psi:0.1:nounif:dr,learning_rate:3.0,0.694913
bag:8:dr,learning_rate:10.0,0.6969238
bag:8:dr,learning_rate:3.0,0.6975382000000001
bag:16:dr,learning_rate:0.3,0.6976876
cover:4:psi:0.1:nounif:dr,learning_rate:0.03,0.6987960000000001
bag:2:greedify:dr,learning_rate:3.0,0.6990358000000001
epsilon:0.02:dr,learning_rate:10.0,0.6994608
cover:8:psi:1.0:nounif:dr,learning_rate:0.3,0.7000214
epsilon:0.1:dr,learning_rate:0.1,0.7014006
cover:8:psi:0:nounif:dr,learning_rate:10.0,0.701917
bag:2:dr,learning_rate:1.0,0.7021184
bag:8:greedify:dr,learning_rate:1.0,0.7035187999999999
cover:16:psi:1.0:nounif:dr,learning_rate:1.0,0.7046634
cover:8:psi:0.1:dr,learning_rate:0.03,0.7056412
bag:2:mtr,learning_rate:0.1,0.7057222
bag:2:greedify:dr,learning_rate:10.0,0.7066274
cover:4:psi:1.0:nounif:dr,learning_rate:1.0,0.7077724
bag:2:dr,learning_rate:3.0,0.707877
cover:1:mtr,learning_rate:0.1,0.7084092
epsilon:0.05:mtr,learning_rate:0.1,0.7087264
bag:16:greedify:dr,learning_rate:0.1,0.70971
bag:2:dr,learning_rate:10.0,0.7101573999999999
bag:16:dr,learning_rate:1.0,0.7112982000000001
cover:16:psi:0.1:nounif:dr,learning_rate:10.0,0.712642
cover:8:psi:0.1:dr,learning_rate:0.1,0.7131249999999999
epsilon:0.1:dr,learning_rate:0.3,0.7132002
epsilon:0.02:mtr,learning_rate:0.1,0.715017
bag:4:dr,learning_rate:10.0,0.7164016
cover:16:psi:0:nounif:dr,learning_rate:10.0,0.7176973999999999
cover:8:psi:0.1:nounif:dr,learning_rate:3.0,0.7191408000000001
cover:16:psi:0.1:dr,learning_rate:0.1,0.7195258000000001
cover:16:psi:0.01:nounif:dr,learning_rate:0.03,0.7227834
cover:16:psi:0.01:nounif:dr,learning_rate:3.0,0.7239188000000001
bag:16:dr,learning_rate:3.0,0.7243622000000001
cover:4:psi:0.1:dr,learning_rate:0.1,0.7249142
bag:4:dr,learning_rate:0.01,0.7252913999999999
cover:16:psi:0.01:nounif:dr,learning_rate:10.0,0.7257056
cover:16:psi:0:dr,learning_rate:0.3,0.7261298
cover:8:psi:0:dr,learning_rate:0.3,0.7261762
bag:4:greedify:dr,learning_rate:0.01,0.7263034
bag:16:dr,learning_rate:10.0,0.7269654
cover:4:psi:0.01:nounif:dr,learning_rate:10.0,0.7273786
cover:16:psi:0.01:dr,learning_rate:0.03,0.7280644
cover:4:psi:0:dr,learning_rate:0.3,0.7282402
epsilon:0.1:mtr,learning_rate:0.03,0.7286687999999999
epsilon:0.02:dr,learning_rate:3.0,0.7297296
bag:8:greedify:dr,learning_rate:3.0,0.7298842
cover:8:psi:0.01:nounif:dr,learning_rate:0.03,0.7298876
cover:8:psi:0.01:nounif:dr,learning_rate:10.0,0.7304181999999999
cover:4:psi:0.01:dr,learning_rate:0.03,0.731047
cover:8:psi:0.01:dr,learning_rate:0.1,0.7320666
bag:16:greedify:dr,learning_rate:3.0,0.7364152
cover:1:dr,learning_rate:0.3,0.7366773999999999
cover:8:psi:0.01:dr,learning_rate:0.3,0.7369888000000001
cover:16:psi:0.01:dr,learning_rate:0.3,0.7370372000000001
cover:4:psi:0:nounif:dr,learning_rate:0.01,0.7386868
cover:8:psi:0.1:nounif:dr,learning_rate:10.0,0.7395832
cover:1:mtr,learning_rate:0.03,0.7400226
cover:4:psi:0.1:nounif:dr,learning_rate:10.0,0.740683
