ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan2,2,mtr,learning_rate:10.0,cover:16:psi:1.0:nounif:mtr,0.156057,,,0.156057
loan3,2,mtr,learning_rate:0.001,supervised,0.259175,,,0.259175
loan3,2,mtr,learning_rate:0.003,supervised,0.259175,,,0.259175
loan3,2,mtr,learning_rate:0.01,supervised,0.259175,,,0.259175
loan3,2,mtr,learning_rate:0.03,supervised,0.259175,,,0.259175
loan3,2,mtr,learning_rate:0.1,supervised,0.259175,,,0.259175
loan3,2,mtr,learning_rate:0.3,supervised,0.259215,,,0.259215
loan3,2,mtr,learning_rate:1.0,supervised,0.262755,,,0.262755
loan3,2,mtr,learning_rate:3.0,supervised,0.274095,,,0.274095
loan3,2,mtr,learning_rate:10.0,supervised,0.289974,,,0.289974
loan3,2,dr,learning_rate:0.001,epsilon:0:dr,0.266595,,,0.266595
loan3,2,ips,learning_rate:0.001,epsilon:0:ips,0.330233,,,0.330233
loan3,2,mtr,learning_rate:0.001,epsilon:0:mtr,0.283514,,,0.283514
loan3,2,dr,learning_rate:0.003,epsilon:0:dr,0.260255,,,0.260255
loan3,2,ips,learning_rate:0.003,epsilon:0:ips,0.331013,,,0.331013
loan3,2,mtr,learning_rate:0.003,epsilon:0:mtr,0.262655,,,0.262655
loan3,2,dr,learning_rate:0.01,epsilon:0:dr,0.259555,,,0.259555
loan3,2,ips,learning_rate:0.01,epsilon:0:ips,0.330113,,,0.330113
loan3,2,mtr,learning_rate:0.01,epsilon:0:mtr,0.259675,,,0.259675
loan3,2,dr,learning_rate:0.03,epsilon:0:dr,0.259335,,,0.259335
loan3,2,ips,learning_rate:0.03,epsilon:0:ips,0.329493,,,0.329493
loan3,2,mtr,learning_rate:0.03,epsilon:0:mtr,0.259495,,,0.259495
loan3,2,dr,learning_rate:0.1,epsilon:0:dr,0.259355,,,0.259355
loan3,2,ips,learning_rate:0.1,epsilon:0:ips,0.330513,,,0.330513
loan3,2,mtr,learning_rate:0.1,epsilon:0:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:0.3,epsilon:0:dr,0.259195,,,0.259195
loan3,2,ips,learning_rate:0.3,epsilon:0:ips,0.335033,,,0.335033
loan3,2,mtr,learning_rate:0.3,epsilon:0:mtr,0.259215,,,0.259215
loan3,2,dr,learning_rate:1.0,epsilon:0:dr,0.260195,,,0.260195
loan3,2,ips,learning_rate:1.0,epsilon:0:ips,0.346773,,,0.346773
loan3,2,mtr,learning_rate:1.0,epsilon:0:mtr,0.259195,,,0.259195
loan3,2,dr,learning_rate:3.0,epsilon:0:dr,0.259495,,,0.259495
loan3,2,ips,learning_rate:3.0,epsilon:0:ips,0.358893,,,0.358893
loan3,2,mtr,learning_rate:3.0,epsilon:0:mtr,0.259275,,,0.259275
loan3,2,dr,learning_rate:10.0,epsilon:0:dr,0.260035,,,0.260035
loan3,2,ips,learning_rate:10.0,epsilon:0:ips,0.371153,,,0.371153
loan3,2,mtr,learning_rate:10.0,epsilon:0:mtr,0.260175,,,0.260175
loan3,2,dr,learning_rate:0.001,epsilon:0.02:dr,0.288334,,,0.288334
loan3,2,ips,learning_rate:0.001,epsilon:0.02:ips,0.298834,,,0.298834
loan3,2,mtr,learning_rate:0.001,epsilon:0.02:mtr,0.264595,,,0.264595
loan3,2,dr,learning_rate:0.003,epsilon:0.02:dr,0.267955,,,0.267955
loan3,2,ips,learning_rate:0.003,epsilon:0.02:ips,0.267075,,,0.267075
loan3,2,mtr,learning_rate:0.003,epsilon:0.02:mtr,0.264755,,,0.264755
loan3,2,dr,learning_rate:0.01,epsilon:0.02:dr,0.264375,,,0.264375
loan3,2,ips,learning_rate:0.01,epsilon:0.02:ips,0.266635,,,0.266635
loan3,2,mtr,learning_rate:0.01,epsilon:0.02:mtr,0.264475,,,0.264475
loan3,2,dr,learning_rate:0.03,epsilon:0.02:dr,0.264395,,,0.264395
loan3,2,ips,learning_rate:0.03,epsilon:0.02:ips,0.264575,,,0.264575
loan3,2,mtr,learning_rate:0.03,epsilon:0.02:mtr,0.264435,,,0.264435
loan3,2,dr,learning_rate:0.1,epsilon:0.02:dr,0.264475,,,0.264475
loan3,2,ips,learning_rate:0.1,epsilon:0.02:ips,0.264475,,,0.264475
loan3,2,mtr,learning_rate:0.1,epsilon:0.02:mtr,0.271915,,,0.271915
loan3,2,dr,learning_rate:0.3,epsilon:0.02:dr,0.269235,,,0.269235
loan3,2,ips,learning_rate:0.3,epsilon:0.02:ips,0.268215,,,0.268215
loan3,2,mtr,learning_rate:0.3,epsilon:0.02:mtr,0.280614,,,0.280614
loan3,2,dr,learning_rate:1.0,epsilon:0.02:dr,0.296114,,,0.296114
loan3,2,ips,learning_rate:1.0,epsilon:0.02:ips,0.290114,,,0.290114
loan3,2,mtr,learning_rate:1.0,epsilon:0.02:mtr,0.277254,,,0.277254
loan3,2,dr,learning_rate:3.0,epsilon:0.02:dr,0.313374,,,0.313374
loan3,2,ips,learning_rate:3.0,epsilon:0.02:ips,0.318154,,,0.318154
loan3,2,mtr,learning_rate:3.0,epsilon:0.02:mtr,0.272155,,,0.272155
loan3,2,dr,learning_rate:10.0,epsilon:0.02:dr,0.329373,,,0.329373
loan3,2,ips,learning_rate:10.0,epsilon:0.02:ips,0.329753,,,0.329753
loan3,2,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.271775,,,0.271775
loan3,2,dr,learning_rate:0.001,epsilon:0.05:dr,0.277554,,,0.277554
loan3,2,ips,learning_rate:0.001,epsilon:0.05:ips,0.294734,,,0.294734
loan3,2,mtr,learning_rate:0.001,epsilon:0.05:mtr,0.272015,,,0.272015
loan3,2,dr,learning_rate:0.003,epsilon:0.05:dr,0.276434,,,0.276434
loan3,2,ips,learning_rate:0.003,epsilon:0.05:ips,0.276514,,,0.276514
loan3,2,mtr,learning_rate:0.003,epsilon:0.05:mtr,0.271935,,,0.271935
loan3,2,dr,learning_rate:0.01,epsilon:0.05:dr,0.271835,,,0.271835
loan3,2,ips,learning_rate:0.01,epsilon:0.05:ips,0.271975,,,0.271975
loan3,2,mtr,learning_rate:0.01,epsilon:0.05:mtr,0.271835,,,0.271835
loan3,2,dr,learning_rate:0.03,epsilon:0.05:dr,0.271855,,,0.271855
loan3,2,ips,learning_rate:0.03,epsilon:0.05:ips,0.271875,,,0.271875
loan3,2,mtr,learning_rate:0.03,epsilon:0.05:mtr,0.271835,,,0.271835
loan3,2,dr,learning_rate:0.1,epsilon:0.05:dr,0.271915,,,0.271915
loan3,2,ips,learning_rate:0.1,epsilon:0.05:ips,0.271935,,,0.271935
loan3,2,mtr,learning_rate:0.1,epsilon:0.05:mtr,0.272715,,,0.272715
loan3,2,dr,learning_rate:0.3,epsilon:0.05:dr,0.273255,,,0.273255
loan3,2,ips,learning_rate:0.3,epsilon:0.05:ips,0.272695,,,0.272695
loan3,2,mtr,learning_rate:0.3,epsilon:0.05:mtr,0.283174,,,0.283174
loan3,2,dr,learning_rate:1.0,epsilon:0.05:dr,0.289354,,,0.289354
loan3,2,ips,learning_rate:1.0,epsilon:0.05:ips,0.291974,,,0.291974
loan3,2,mtr,learning_rate:1.0,epsilon:0.05:mtr,0.288854,,,0.288854
loan3,2,dr,learning_rate:3.0,epsilon:0.05:dr,0.305394,,,0.305394
loan3,2,ips,learning_rate:3.0,epsilon:0.05:ips,0.320894,,,0.320894
loan3,2,mtr,learning_rate:3.0,epsilon:0.05:mtr,0.285014,,,0.285014
loan3,2,dr,learning_rate:10.0,epsilon:0.05:dr,0.318714,,,0.318714
loan3,2,ips,learning_rate:10.0,epsilon:0.05:ips,0.332833,,,0.332833
loan3,2,mtr,learning_rate:10.0,epsilon:0.05:mtr,0.282034,,,0.282034
loan3,2,dr,learning_rate:0.001,epsilon:0.1:dr,0.288254,,,0.288254
loan3,2,ips,learning_rate:0.001,epsilon:0.1:ips,0.299874,,,0.299874
loan3,2,mtr,learning_rate:0.001,epsilon:0.1:mtr,0.284154,,,0.284154
loan3,2,dr,learning_rate:0.003,epsilon:0.1:dr,0.284394,,,0.284394
loan3,2,ips,learning_rate:0.003,epsilon:0.1:ips,0.283794,,,0.283794
loan3,2,mtr,learning_rate:0.003,epsilon:0.1:mtr,0.283794,,,0.283794
loan3,2,dr,learning_rate:0.01,epsilon:0.1:dr,0.283754,,,0.283754
loan3,2,ips,learning_rate:0.01,epsilon:0.1:ips,0.283834,,,0.283834
loan3,2,mtr,learning_rate:0.01,epsilon:0.1:mtr,0.283734,,,0.283734
loan3,2,dr,learning_rate:0.03,epsilon:0.1:dr,0.283754,,,0.283754
loan3,2,ips,learning_rate:0.03,epsilon:0.1:ips,0.283774,,,0.283774
loan3,2,mtr,learning_rate:0.03,epsilon:0.1:mtr,0.283734,,,0.283734
loan3,2,dr,learning_rate:0.1,epsilon:0.1:dr,0.283774,,,0.283774
loan3,2,ips,learning_rate:0.1,epsilon:0.1:ips,0.284014,,,0.284014
loan3,2,mtr,learning_rate:0.1,epsilon:0.1:mtr,0.283954,,,0.283954
loan3,2,dr,learning_rate:0.3,epsilon:0.1:dr,0.284454,,,0.284454
loan3,2,ips,learning_rate:0.3,epsilon:0.1:ips,0.286114,,,0.286114
loan3,2,mtr,learning_rate:0.3,epsilon:0.1:mtr,0.290494,,,0.290494
loan3,2,dr,learning_rate:1.0,epsilon:0.1:dr,0.294974,,,0.294974
loan3,2,ips,learning_rate:1.0,epsilon:0.1:ips,0.303154,,,0.303154
loan3,2,mtr,learning_rate:1.0,epsilon:0.1:mtr,0.298534,,,0.298534
loan3,2,dr,learning_rate:3.0,epsilon:0.1:dr,0.307434,,,0.307434
loan3,2,ips,learning_rate:3.0,epsilon:0.1:ips,0.322514,,,0.322514
loan3,2,mtr,learning_rate:3.0,epsilon:0.1:mtr,0.298794,,,0.298794
loan3,2,dr,learning_rate:10.0,epsilon:0.1:dr,0.322494,,,0.322494
loan3,2,ips,learning_rate:10.0,epsilon:0.1:ips,0.335493,,,0.335493
loan3,2,mtr,learning_rate:10.0,epsilon:0.1:mtr,0.298894,,,0.298894
loan3,2,dr,learning_rate:0.001,bag:2:dr,0.265735,,,0.265735
loan3,2,ips,learning_rate:0.001,bag:2:ips,0.312914,,,0.312914
loan3,2,mtr,learning_rate:0.001,bag:2:mtr,0.273435,,,0.273435
loan3,2,dr,learning_rate:0.003,bag:2:dr,0.260615,,,0.260615
loan3,2,ips,learning_rate:0.003,bag:2:ips,0.305514,,,0.305514
loan3,2,mtr,learning_rate:0.003,bag:2:mtr,0.261175,,,0.261175
loan3,2,dr,learning_rate:0.01,bag:2:dr,0.259655,,,0.259655
loan3,2,ips,learning_rate:0.01,bag:2:ips,0.305154,,,0.305154
loan3,2,mtr,learning_rate:0.01,bag:2:mtr,0.259655,,,0.259655
loan3,2,dr,learning_rate:0.03,bag:2:dr,0.259315,,,0.259315
loan3,2,ips,learning_rate:0.03,bag:2:ips,0.311374,,,0.311374
loan3,2,mtr,learning_rate:0.03,bag:2:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:0.1,bag:2:dr,0.259255,,,0.259255
loan3,2,ips,learning_rate:0.1,bag:2:ips,0.320094,,,0.320094
loan3,2,mtr,learning_rate:0.1,bag:2:mtr,0.259155,,,0.259155
loan3,2,dr,learning_rate:0.3,bag:2:dr,0.259255,,,0.259255
loan3,2,ips,learning_rate:0.3,bag:2:ips,0.329813,,,0.329813
loan3,2,mtr,learning_rate:0.3,bag:2:mtr,0.259215,,,0.259215
loan3,2,dr,learning_rate:1.0,bag:2:dr,0.259735,,,0.259735
loan3,2,ips,learning_rate:1.0,bag:2:ips,0.344013,,,0.344013
loan3,2,mtr,learning_rate:1.0,bag:2:mtr,0.259235,,,0.259235
loan3,2,dr,learning_rate:3.0,bag:2:dr,0.260375,,,0.260375
loan3,2,ips,learning_rate:3.0,bag:2:ips,0.361013,,,0.361013
loan3,2,mtr,learning_rate:3.0,bag:2:mtr,0.260335,,,0.260335
loan3,2,dr,learning_rate:10.0,bag:2:dr,0.263635,,,0.263635
loan3,2,ips,learning_rate:10.0,bag:2:ips,0.367053,,,0.367053
loan3,2,mtr,learning_rate:10.0,bag:2:mtr,0.263755,,,0.263755
loan3,2,dr,learning_rate:0.001,bag:4:dr,0.264715,,,0.264715
loan3,2,ips,learning_rate:0.001,bag:4:ips,0.292434,,,0.292434
loan3,2,mtr,learning_rate:0.001,bag:4:mtr,0.266955,,,0.266955
loan3,2,dr,learning_rate:0.003,bag:4:dr,0.260135,,,0.260135
loan3,2,ips,learning_rate:0.003,bag:4:ips,0.284654,,,0.284654
loan3,2,mtr,learning_rate:0.003,bag:4:mtr,0.260315,,,0.260315
loan3,2,dr,learning_rate:0.01,bag:4:dr,0.259355,,,0.259355
loan3,2,ips,learning_rate:0.01,bag:4:ips,0.288594,,,0.288594
loan3,2,mtr,learning_rate:0.01,bag:4:mtr,0.259295,,,0.259295
loan3,2,dr,learning_rate:0.03,bag:4:dr,0.259275,,,0.259275
loan3,2,ips,learning_rate:0.03,bag:4:ips,0.293574,,,0.293574
loan3,2,mtr,learning_rate:0.03,bag:4:mtr,0.259335,,,0.259335
loan3,2,dr,learning_rate:0.1,bag:4:dr,0.259275,,,0.259275
loan3,2,ips,learning_rate:0.1,bag:4:ips,0.302194,,,0.302194
loan3,2,mtr,learning_rate:0.1,bag:4:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:0.3,bag:4:dr,0.259255,,,0.259255
loan3,2,ips,learning_rate:0.3,bag:4:ips,0.311254,,,0.311254
loan3,2,mtr,learning_rate:0.3,bag:4:mtr,0.259235,,,0.259235
loan3,2,dr,learning_rate:1.0,bag:4:dr,0.259595,,,0.259595
loan3,2,ips,learning_rate:1.0,bag:4:ips,0.330213,,,0.330213
loan3,2,mtr,learning_rate:1.0,bag:4:mtr,0.259395,,,0.259395
loan3,2,dr,learning_rate:3.0,bag:4:dr,0.260715,,,0.260715
loan3,2,ips,learning_rate:3.0,bag:4:ips,0.348253,,,0.348253
loan3,2,mtr,learning_rate:3.0,bag:4:mtr,0.260175,,,0.260175
loan3,2,dr,learning_rate:10.0,bag:4:dr,0.267775,,,0.267775
loan3,2,ips,learning_rate:10.0,bag:4:ips,0.358693,,,0.358693
loan3,2,mtr,learning_rate:10.0,bag:4:mtr,0.264375,,,0.264375
loan3,2,dr,learning_rate:0.001,bag:8:dr,0.266675,,,0.266675
loan3,2,ips,learning_rate:0.001,bag:8:ips,0.286154,,,0.286154
loan3,2,mtr,learning_rate:0.001,bag:8:mtr,0.263355,,,0.263355
loan3,2,dr,learning_rate:0.003,bag:8:dr,0.260495,,,0.260495
loan3,2,ips,learning_rate:0.003,bag:8:ips,0.276054,,,0.276054
loan3,2,mtr,learning_rate:0.003,bag:8:mtr,0.259895,,,0.259895
loan3,2,dr,learning_rate:0.01,bag:8:dr,0.259415,,,0.259415
loan3,2,ips,learning_rate:0.01,bag:8:ips,0.279094,,,0.279094
loan3,2,mtr,learning_rate:0.01,bag:8:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:0.03,bag:8:dr,0.259315,,,0.259315
loan3,2,ips,learning_rate:0.03,bag:8:ips,0.287414,,,0.287414
loan3,2,mtr,learning_rate:0.03,bag:8:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:0.1,bag:8:dr,0.259375,,,0.259375
loan3,2,ips,learning_rate:0.1,bag:8:ips,0.294094,,,0.294094
loan3,2,mtr,learning_rate:0.1,bag:8:mtr,0.259375,,,0.259375
loan3,2,dr,learning_rate:0.3,bag:8:dr,0.259255,,,0.259255
loan3,2,ips,learning_rate:0.3,bag:8:ips,0.301814,,,0.301814
loan3,2,mtr,learning_rate:0.3,bag:8:mtr,0.259375,,,0.259375
loan3,2,dr,learning_rate:1.0,bag:8:dr,0.261455,,,0.261455
loan3,2,ips,learning_rate:1.0,bag:8:ips,0.319094,,,0.319094
loan3,2,mtr,learning_rate:1.0,bag:8:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:3.0,bag:8:dr,0.263055,,,0.263055
loan3,2,ips,learning_rate:3.0,bag:8:ips,0.335873,,,0.335873
loan3,2,mtr,learning_rate:3.0,bag:8:mtr,0.262115,,,0.262115
loan3,2,dr,learning_rate:10.0,bag:8:dr,0.273355,,,0.273355
loan3,2,ips,learning_rate:10.0,bag:8:ips,0.348353,,,0.348353
loan3,2,mtr,learning_rate:10.0,bag:8:mtr,0.265815,,,0.265815
loan3,2,dr,learning_rate:0.001,bag:16:dr,0.266515,,,0.266515
loan3,2,ips,learning_rate:0.001,bag:16:ips,0.288414,,,0.288414
loan3,2,mtr,learning_rate:0.001,bag:16:mtr,0.262355,,,0.262355
loan3,2,dr,learning_rate:0.003,bag:16:dr,0.260475,,,0.260475
loan3,2,ips,learning_rate:0.003,bag:16:ips,0.269975,,,0.269975
loan3,2,mtr,learning_rate:0.003,bag:16:mtr,0.259875,,,0.259875
loan3,2,dr,learning_rate:0.01,bag:16:dr,0.259495,,,0.259495
loan3,2,ips,learning_rate:0.01,bag:16:ips,0.278234,,,0.278234
loan3,2,mtr,learning_rate:0.01,bag:16:mtr,0.259375,,,0.259375
loan3,2,dr,learning_rate:0.03,bag:16:dr,0.259275,,,0.259275
loan3,2,ips,learning_rate:0.03,bag:16:ips,0.282034,,,0.282034
loan3,2,mtr,learning_rate:0.03,bag:16:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:0.1,bag:16:dr,0.259335,,,0.259335
loan3,2,ips,learning_rate:0.1,bag:16:ips,0.287954,,,0.287954
loan3,2,mtr,learning_rate:0.1,bag:16:mtr,0.259375,,,0.259375
loan3,2,dr,learning_rate:0.3,bag:16:dr,0.259435,,,0.259435
loan3,2,ips,learning_rate:0.3,bag:16:ips,0.294594,,,0.294594
loan3,2,mtr,learning_rate:0.3,bag:16:mtr,0.259315,,,0.259315
loan3,2,dr,learning_rate:1.0,bag:16:dr,0.261035,,,0.261035
loan3,2,ips,learning_rate:1.0,bag:16:ips,0.311414,,,0.311414
loan3,2,mtr,learning_rate:1.0,bag:16:mtr,0.259335,,,0.259335
loan3,2,dr,learning_rate:3.0,bag:16:dr,0.265175,,,0.265175
loan3,2,ips,learning_rate:3.0,bag:16:ips,0.327353,,,0.327353
loan3,2,mtr,learning_rate:3.0,bag:16:mtr,0.262595,,,0.262595
loan3,2,dr,learning_rate:10.0,bag:16:dr,0.281874,,,0.281874
loan3,2,ips,learning_rate:10.0,bag:16:ips,0.342213,,,0.342213
loan3,2,mtr,learning_rate:10.0,bag:16:mtr,0.266415,,,0.266415
loan3,2,dr,learning_rate:0.001,bag:2:greedify:dr,0.263135,,,0.263135
loan3,2,ips,learning_rate:0.001,bag:2:greedify:ips,0.310914,,,0.310914
loan3,2,mtr,learning_rate:0.001,bag:2:greedify:mtr,0.273975,,,0.273975
loan3,2,dr,learning_rate:0.003,bag:2:greedify:dr,0.260235,,,0.260235
loan3,2,ips,learning_rate:0.003,bag:2:greedify:ips,0.304834,,,0.304834
loan3,2,mtr,learning_rate:0.003,bag:2:greedify:mtr,0.261575,,,0.261575
loan3,2,dr,learning_rate:0.01,bag:2:greedify:dr,0.259395,,,0.259395
loan3,2,ips,learning_rate:0.01,bag:2:greedify:ips,0.305074,,,0.305074
loan3,2,mtr,learning_rate:0.01,bag:2:greedify:mtr,0.259435,,,0.259435
loan3,2,dr,learning_rate:0.03,bag:2:greedify:dr,0.259315,,,0.259315
loan3,2,ips,learning_rate:0.03,bag:2:greedify:ips,0.310214,,,0.310214
loan3,2,mtr,learning_rate:0.03,bag:2:greedify:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:0.1,bag:2:greedify:dr,0.259435,,,0.259435
loan3,2,ips,learning_rate:0.1,bag:2:greedify:ips,0.314414,,,0.314414
loan3,2,mtr,learning_rate:0.1,bag:2:greedify:mtr,0.259275,,,0.259275
loan3,2,dr,learning_rate:0.3,bag:2:greedify:dr,0.259315,,,0.259315
loan3,2,ips,learning_rate:0.3,bag:2:greedify:ips,0.324234,,,0.324234
loan3,2,mtr,learning_rate:0.3,bag:2:greedify:mtr,0.259435,,,0.259435
loan3,2,dr,learning_rate:1.0,bag:2:greedify:dr,0.259475,,,0.259475
loan3,2,ips,learning_rate:1.0,bag:2:greedify:ips,0.340053,,,0.340053
loan3,2,mtr,learning_rate:1.0,bag:2:greedify:mtr,0.259415,,,0.259415
loan3,2,dr,learning_rate:3.0,bag:2:greedify:dr,0.259855,,,0.259855
loan3,2,ips,learning_rate:3.0,bag:2:greedify:ips,0.348513,,,0.348513
loan3,2,mtr,learning_rate:3.0,bag:2:greedify:mtr,0.259455,,,0.259455
loan3,2,dr,learning_rate:10.0,bag:2:greedify:dr,0.261115,,,0.261115
loan3,2,ips,learning_rate:10.0,bag:2:greedify:ips,0.366333,,,0.366333
loan3,2,mtr,learning_rate:10.0,bag:2:greedify:mtr,0.261015,,,0.261015
loan3,2,dr,learning_rate:0.001,bag:4:greedify:dr,0.265275,,,0.265275
loan3,2,ips,learning_rate:0.001,bag:4:greedify:ips,0.291734,,,0.291734
loan3,2,mtr,learning_rate:0.001,bag:4:greedify:mtr,0.267835,,,0.267835
loan3,2,dr,learning_rate:0.003,bag:4:greedify:dr,0.260275,,,0.260275
loan3,2,ips,learning_rate:0.003,bag:4:greedify:ips,0.286094,,,0.286094
loan3,2,mtr,learning_rate:0.003,bag:4:greedify:mtr,0.260595,,,0.260595
loan3,2,dr,learning_rate:0.01,bag:4:greedify:dr,0.259235,,,0.259235
loan3,2,ips,learning_rate:0.01,bag:4:greedify:ips,0.288614,,,0.288614
loan3,2,mtr,learning_rate:0.01,bag:4:greedify:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:0.03,bag:4:greedify:dr,0.259275,,,0.259275
loan3,2,ips,learning_rate:0.03,bag:4:greedify:ips,0.292634,,,0.292634
loan3,2,mtr,learning_rate:0.03,bag:4:greedify:mtr,0.259195,,,0.259195
loan3,2,dr,learning_rate:0.1,bag:4:greedify:dr,0.259415,,,0.259415
loan3,2,ips,learning_rate:0.1,bag:4:greedify:ips,0.301174,,,0.301174
loan3,2,mtr,learning_rate:0.1,bag:4:greedify:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:0.3,bag:4:greedify:dr,0.259395,,,0.259395
loan3,2,ips,learning_rate:0.3,bag:4:greedify:ips,0.312314,,,0.312314
loan3,2,mtr,learning_rate:0.3,bag:4:greedify:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:1.0,bag:4:greedify:dr,0.259415,,,0.259415
loan3,2,ips,learning_rate:1.0,bag:4:greedify:ips,0.326013,,,0.326013
loan3,2,mtr,learning_rate:1.0,bag:4:greedify:mtr,0.259255,,,0.259255
loan3,2,dr,learning_rate:3.0,bag:4:greedify:dr,0.259815,,,0.259815
loan3,2,ips,learning_rate:3.0,bag:4:greedify:ips,0.343613,,,0.343613
loan3,2,mtr,learning_rate:3.0,bag:4:greedify:mtr,0.260175,,,0.260175
loan3,2,dr,learning_rate:10.0,bag:4:greedify:dr,0.264815,,,0.264815
loan3,2,ips,learning_rate:10.0,bag:4:greedify:ips,0.354633,,,0.354633
loan3,2,mtr,learning_rate:10.0,bag:4:greedify:mtr,0.262375,,,0.262375
loan3,2,dr,learning_rate:0.001,bag:8:greedify:dr,0.265995,,,0.265995
loan3,2,ips,learning_rate:0.001,bag:8:greedify:ips,0.290794,,,0.290794
loan3,2,mtr,learning_rate:0.001,bag:8:greedify:mtr,0.263795,,,0.263795
loan3,2,dr,learning_rate:0.003,bag:8:greedify:dr,0.260235,,,0.260235
loan3,2,ips,learning_rate:0.003,bag:8:greedify:ips,0.276654,,,0.276654
loan3,2,mtr,learning_rate:0.003,bag:8:greedify:mtr,0.259995,,,0.259995
loan3,2,dr,learning_rate:0.01,bag:8:greedify:dr,0.259355,,,0.259355
loan3,2,ips,learning_rate:0.01,bag:8:greedify:ips,0.280254,,,0.280254
loan3,2,mtr,learning_rate:0.01,bag:8:greedify:mtr,0.259375,,,0.259375
loan3,2,dr,learning_rate:0.03,bag:8:greedify:dr,0.259295,,,0.259295
loan3,2,ips,learning_rate:0.03,bag:8:greedify:ips,0.286594,,,0.286594
loan3,2,mtr,learning_rate:0.03,bag:8:greedify:mtr,0.259335,,,0.259335
loan3,2,dr,learning_rate:0.1,bag:8:greedify:dr,0.259255,,,0.259255
loan3,2,ips,learning_rate:0.1,bag:8:greedify:ips,0.293874,,,0.293874
loan3,2,mtr,learning_rate:0.1,bag:8:greedify:mtr,0.259315,,,0.259315
loan3,2,dr,learning_rate:0.3,bag:8:greedify:dr,0.259335,,,0.259335
loan3,2,ips,learning_rate:0.3,bag:8:greedify:ips,0.302074,,,0.302074
loan3,2,mtr,learning_rate:0.3,bag:8:greedify:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:1.0,bag:8:greedify:dr,0.260015,,,0.260015
loan3,2,ips,learning_rate:1.0,bag:8:greedify:ips,0.317914,,,0.317914
loan3,2,mtr,learning_rate:1.0,bag:8:greedify:mtr,0.259235,,,0.259235
loan3,2,dr,learning_rate:3.0,bag:8:greedify:dr,0.262395,,,0.262395
loan3,2,ips,learning_rate:3.0,bag:8:greedify:ips,0.332453,,,0.332453
loan3,2,mtr,learning_rate:3.0,bag:8:greedify:mtr,0.260695,,,0.260695
loan3,2,dr,learning_rate:10.0,bag:8:greedify:dr,0.272175,,,0.272175
loan3,2,ips,learning_rate:10.0,bag:8:greedify:ips,0.350653,,,0.350653
loan3,2,mtr,learning_rate:10.0,bag:8:greedify:mtr,0.264575,,,0.264575
loan3,2,dr,learning_rate:0.001,bag:16:greedify:dr,0.267915,,,0.267915
loan3,2,ips,learning_rate:0.001,bag:16:greedify:ips,0.288074,,,0.288074
loan3,2,mtr,learning_rate:0.001,bag:16:greedify:mtr,0.262455,,,0.262455
loan3,2,dr,learning_rate:0.003,bag:16:greedify:dr,0.260295,,,0.260295
loan3,2,ips,learning_rate:0.003,bag:16:greedify:ips,0.271715,,,0.271715
loan3,2,mtr,learning_rate:0.003,bag:16:greedify:mtr,0.259795,,,0.259795
loan3,2,dr,learning_rate:0.01,bag:16:greedify:dr,0.259435,,,0.259435
loan3,2,ips,learning_rate:0.01,bag:16:greedify:ips,0.273735,,,0.273735
loan3,2,mtr,learning_rate:0.01,bag:16:greedify:mtr,0.259355,,,0.259355
loan3,2,dr,learning_rate:0.03,bag:16:greedify:dr,0.259295,,,0.259295
loan3,2,ips,learning_rate:0.03,bag:16:greedify:ips,0.281734,,,0.281734
loan3,2,mtr,learning_rate:0.03,bag:16:greedify:mtr,0.259275,,,0.259275
loan3,2,dr,learning_rate:0.1,bag:16:greedify:dr,0.259355,,,0.259355
loan3,2,ips,learning_rate:0.1,bag:16:greedify:ips,0.289454,,,0.289454
loan3,2,mtr,learning_rate:0.1,bag:16:greedify:mtr,0.259395,,,0.259395
loan3,2,dr,learning_rate:0.3,bag:16:greedify:dr,0.259255,,,0.259255
loan3,2,ips,learning_rate:0.3,bag:16:greedify:ips,0.293034,,,0.293034
loan3,2,mtr,learning_rate:0.3,bag:16:greedify:mtr,0.259295,,,0.259295
loan3,2,dr,learning_rate:1.0,bag:16:greedify:dr,0.259935,,,0.259935
loan3,2,ips,learning_rate:1.0,bag:16:greedify:ips,0.306874,,,0.306874
loan3,2,mtr,learning_rate:1.0,bag:16:greedify:mtr,0.259295,,,0.259295
loan3,2,dr,learning_rate:3.0,bag:16:greedify:dr,0.266615,,,0.266615
loan3,2,ips,learning_rate:3.0,bag:16:greedify:ips,0.326093,,,0.326093
loan3,2,mtr,learning_rate:3.0,bag:16:greedify:mtr,0.261935,,,0.261935
loan3,2,dr,learning_rate:10.0,bag:16:greedify:dr,0.282014,,,0.282014
