algo,lr,loss
bag:2:greedify:ips,learning_rate:10.0,169.6375
cover:16:psi:1.0:nounif:ips,learning_rate:1.0,166.025
cover:8:psi:0.1:nounif:ips,learning_rate:0.3,164.075
cover:8:psi:1.0:nounif:ips,learning_rate:1.0,163.3125
bag:4:greedify:ips,learning_rate:10.0,154.7
cover:4:psi:0.1:nounif:ips,learning_rate:0.3,152.4625
cover:16:psi:0.1:nounif:ips,learning_rate:1.0,146.5625
cover:8:psi:0.01:nounif:ips,learning_rate:0.3,139.0625
epsilon:0:ips,learning_rate:0.3,137.4625
cover:1:nounif:ips,learning_rate:0.3,137.4625
cover:4:psi:0:nounif:ips,learning_rate:0.3,136.625
cover:8:psi:0:nounif:ips,learning_rate:0.3,136.2875
cover:8:psi:0.1:nounif:ips,learning_rate:1.0,135.775
cover:16:psi:0:nounif:ips,learning_rate:0.3,135.7
cover:16:psi:0.01:nounif:ips,learning_rate:0.3,133.2625
cover:4:psi:0.01:nounif:ips,learning_rate:0.3,132.5125
cover:4:psi:1.0:nounif:ips,learning_rate:1.0,132.3125
cover:8:psi:1.0:nounif:ips,learning_rate:3.0,131.7625
cover:4:psi:0.1:nounif:ips,learning_rate:1.0,126.3
cover:16:psi:1.0:nounif:ips,learning_rate:3.0,125.9
cover:8:psi:0.01:nounif:ips,learning_rate:1.0,125.725
cover:4:psi:0.01:nounif:ips,learning_rate:1.0,124.9375
cover:8:psi:0:nounif:ips,learning_rate:1.0,122.675
cover:16:psi:0.01:nounif:ips,learning_rate:1.0,122.0125
cover:16:psi:0.01:nounif:ips,learning_rate:3.0,121.15
cover:8:psi:1.0:nounif:ips,learning_rate:10.0,121.125
cover:4:psi:1.0:nounif:ips,learning_rate:3.0,120.8125
cover:16:psi:0:nounif:ips,learning_rate:1.0,120.15
cover:8:psi:0:nounif:ips,learning_rate:3.0,117.35
cover:4:psi:0.01:nounif:ips,learning_rate:3.0,117.05
cover:16:psi:1.0:nounif:ips,learning_rate:10.0,116.45
cover:1:nounif:ips,learning_rate:1.0,116.3
epsilon:0:ips,learning_rate:1.0,116.3
cover:1:nounif:ips,learning_rate:10.0,116.15
epsilon:0:ips,learning_rate:10.0,116.15
cover:4:psi:0:nounif:ips,learning_rate:1.0,115.825
cover:8:psi:0.1:nounif:ips,learning_rate:10.0,115.7125
cover:16:psi:0.01:nounif:ips,learning_rate:10.0,115.5875
cover:4:psi:0:nounif:ips,learning_rate:10.0,115.5625
cover:16:psi:0:nounif:ips,learning_rate:10.0,115.4625
cover:8:psi:0.01:nounif:ips,learning_rate:3.0,115.425
cover:4:psi:1.0:nounif:ips,learning_rate:10.0,115.425
cover:16:psi:0.1:nounif:ips,learning_rate:3.0,115.1375
cover:16:psi:0:nounif:ips,learning_rate:3.0,114.8125
cover:4:psi:0:nounif:ips,learning_rate:3.0,114.8
epsilon:0:ips,learning_rate:3.0,114.775
cover:4:psi:0.1:nounif:ips,learning_rate:3.0,114.775
cover:1:nounif:ips,learning_rate:3.0,114.775
cover:8:psi:0:nounif:ips,learning_rate:10.0,114.5375
cover:4:psi:0.01:nounif:ips,learning_rate:10.0,114.125
cover:8:psi:0.01:nounif:ips,learning_rate:10.0,113.725
cover:4:psi:0.1:nounif:ips,learning_rate:10.0,113.525
cover:8:psi:0.1:nounif:ips,learning_rate:3.0,113.15
cover:16:psi:0.1:nounif:ips,learning_rate:10.0,112.15
