ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan1,15,mtr,learning_rate:0.001,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.003,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.003,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.01,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.01,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.03,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.03,cover:8:psi:0:nounif:ips,307.65,,,307.65
loan1,15,mtr,learning_rate:0.03,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.1,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.1,cover:8:psi:0:nounif:ips,176.9,,,176.9
loan1,15,mtr,learning_rate:0.1,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,140.075,,,140.075
loan1,15,mtr,learning_rate:0.3,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:1.0,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:8:psi:0:nounif:ips,128.7,,,128.7
loan1,15,mtr,learning_rate:1.0,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:8:psi:0:nounif:ips,120.3,,,120.3
loan1,15,mtr,learning_rate:3.0,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:8:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:8:psi:0:nounif:ips,119.875,,,119.875
loan1,15,mtr,learning_rate:10.0,cover:8:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:8:psi:0.01:dr,408.1,,,408.1
loan1,15,ips,learning_rate:0.001,cover:8:psi:0.01:ips,408.1,,,408.1
loan1,15,mtr,learning_rate:0.001,cover:8:psi:0.01:mtr,408.1,,,408.1
loan1,15,dr,learning_rate:0.003,cover:8:psi:0.01:dr,408.525,,,408.525
loan1,15,ips,learning_rate:0.003,cover:8:psi:0.01:ips,408.525,,,408.525
loan1,15,mtr,learning_rate:0.003,cover:8:psi:0.01:mtr,408.525,,,408.525
loan1,15,dr,learning_rate:0.01,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.01,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.01,cover:8:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.03,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.03,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.03,cover:8:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.1,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.1,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.1,cover:8:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.3,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.3,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.3,cover:8:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:1.0,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:8:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:8:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:8:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:8:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:8:psi:0.01:mtr,394.325,,,394.325
loan1,15,dr,learning_rate:0.001,cover:8:psi:0.01:nounif:dr,403.775,,,403.775
loan1,15,ips,learning_rate:0.001,cover:8:psi:0.01:nounif:ips,403.775,,,403.775
loan1,15,mtr,learning_rate:0.001,cover:8:psi:0.01:nounif:mtr,403.775,,,403.775
loan1,15,dr,learning_rate:0.003,cover:8:psi:0.01:nounif:dr,405.975,,,405.975
loan1,15,ips,learning_rate:0.003,cover:8:psi:0.01:nounif:ips,405.975,,,405.975
loan1,15,mtr,learning_rate:0.003,cover:8:psi:0.01:nounif:mtr,405.975,,,405.975
loan1,15,dr,learning_rate:0.01,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.01,cover:8:psi:0.01:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.01,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.03,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.03,cover:8:psi:0.01:nounif:ips,378.675,,,378.675
loan1,15,mtr,learning_rate:0.03,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.1,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.1,cover:8:psi:0.01:nounif:ips,183.75,,,183.75
loan1,15,mtr,learning_rate:0.1,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.3,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.3,cover:8:psi:0.01:nounif:ips,137.425,,,137.425
loan1,15,mtr,learning_rate:0.3,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:1.0,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:8:psi:0.01:nounif:ips,126.65,,,126.65
loan1,15,mtr,learning_rate:1.0,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:8:psi:0.01:nounif:ips,123.1,,,123.1
loan1,15,mtr,learning_rate:3.0,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:8:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:8:psi:0.01:nounif:ips,115.1,,,115.1
loan1,15,mtr,learning_rate:10.0,cover:8:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:8:psi:0.1:dr,403.175,,,403.175
loan1,15,ips,learning_rate:0.001,cover:8:psi:0.1:ips,403.175,,,403.175
loan1,15,mtr,learning_rate:0.001,cover:8:psi:0.1:mtr,403.175,,,403.175
loan1,15,dr,learning_rate:0.003,cover:8:psi:0.1:dr,405.375,,,405.375
loan1,15,ips,learning_rate:0.003,cover:8:psi:0.1:ips,405.625,,,405.625
loan1,15,mtr,learning_rate:0.003,cover:8:psi:0.1:mtr,405.375,,,405.375
loan1,15,dr,learning_rate:0.01,cover:8:psi:0.1:dr,408.1,,,408.1
loan1,15,ips,learning_rate:0.01,cover:8:psi:0.1:ips,408.1,,,408.1
loan1,15,mtr,learning_rate:0.01,cover:8:psi:0.1:mtr,408.1,,,408.1
loan1,15,dr,learning_rate:0.03,cover:8:psi:0.1:dr,408.525,,,408.525
loan1,15,ips,learning_rate:0.03,cover:8:psi:0.1:ips,408.525,,,408.525
loan1,15,mtr,learning_rate:0.03,cover:8:psi:0.1:mtr,408.525,,,408.525
loan1,15,dr,learning_rate:0.1,cover:8:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.1,cover:8:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.1,cover:8:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.3,cover:8:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.3,cover:8:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.3,cover:8:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:1.0,cover:8:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:8:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:8:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:8:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:8:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:8:psi:0.1:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:8:psi:0.1:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:8:psi:0.1:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:8:psi:0.1:mtr,394.325,,,394.325
loan1,15,dr,learning_rate:0.001,cover:8:psi:0.1:nounif:dr,399.275,,,399.275
loan1,15,ips,learning_rate:0.001,cover:8:psi:0.1:nounif:ips,399.275,,,399.275
loan1,15,mtr,learning_rate:0.001,cover:8:psi:0.1:nounif:mtr,399.275,,,399.275
loan1,15,dr,learning_rate:0.003,cover:8:psi:0.1:nounif:dr,398.8,,,398.8
loan1,15,ips,learning_rate:0.003,cover:8:psi:0.1:nounif:ips,398.7,,,398.7
loan1,15,mtr,learning_rate:0.003,cover:8:psi:0.1:nounif:mtr,398.8,,,398.8
loan1,15,dr,learning_rate:0.01,cover:8:psi:0.1:nounif:dr,403.775,,,403.775
loan1,15,ips,learning_rate:0.01,cover:8:psi:0.1:nounif:ips,403.775,,,403.775
loan1,15,mtr,learning_rate:0.01,cover:8:psi:0.1:nounif:mtr,403.775,,,403.775
loan1,15,dr,learning_rate:0.03,cover:8:psi:0.1:nounif:dr,406.0,,,406.0
loan1,15,ips,learning_rate:0.03,cover:8:psi:0.1:nounif:ips,399.825,,,399.825
loan1,15,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,406.0,,,406.0
loan1,15,dr,learning_rate:0.1,cover:8:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.1,cover:8:psi:0.1:nounif:ips,246.675,,,246.675
loan1,15,mtr,learning_rate:0.1,cover:8:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.3,cover:8:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.3,cover:8:psi:0.1:nounif:ips,169.55,,,169.55
loan1,15,mtr,learning_rate:0.3,cover:8:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:1.0,cover:8:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:8:psi:0.1:nounif:ips,127.25,,,127.25
loan1,15,mtr,learning_rate:1.0,cover:8:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:8:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:8:psi:0.1:nounif:ips,118.1,,,118.1
loan1,15,mtr,learning_rate:3.0,cover:8:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:8:psi:0.1:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:8:psi:0.1:nounif:ips,118.625,,,118.625
loan1,15,mtr,learning_rate:10.0,cover:8:psi:0.1:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:8:psi:1.0:dr,402.8,,,402.8
loan1,15,ips,learning_rate:0.001,cover:8:psi:1.0:ips,402.8,,,402.8
loan1,15,mtr,learning_rate:0.001,cover:8:psi:1.0:mtr,402.8,,,402.8
loan1,15,dr,learning_rate:0.003,cover:8:psi:1.0:dr,402.85,,,402.85
loan1,15,ips,learning_rate:0.003,cover:8:psi:1.0:ips,402.85,,,402.85
loan1,15,mtr,learning_rate:0.003,cover:8:psi:1.0:mtr,402.85,,,402.85
loan1,15,dr,learning_rate:0.01,cover:8:psi:1.0:dr,403.175,,,403.175
loan1,15,ips,learning_rate:0.01,cover:8:psi:1.0:ips,403.175,,,403.175
loan1,15,mtr,learning_rate:0.01,cover:8:psi:1.0:mtr,403.175,,,403.175
loan1,15,dr,learning_rate:0.03,cover:8:psi:1.0:dr,405.325,,,405.325
loan1,15,ips,learning_rate:0.03,cover:8:psi:1.0:ips,405.325,,,405.325
loan1,15,mtr,learning_rate:0.03,cover:8:psi:1.0:mtr,405.325,,,405.325
loan1,15,dr,learning_rate:0.1,cover:8:psi:1.0:dr,408.1,,,408.1
loan1,15,ips,learning_rate:0.1,cover:8:psi:1.0:ips,408.1,,,408.1
loan1,15,mtr,learning_rate:0.1,cover:8:psi:1.0:mtr,408.1,,,408.1
loan1,15,dr,learning_rate:0.3,cover:8:psi:1.0:dr,408.525,,,408.525
loan1,15,ips,learning_rate:0.3,cover:8:psi:1.0:ips,408.525,,,408.525
loan1,15,mtr,learning_rate:0.3,cover:8:psi:1.0:mtr,408.525,,,408.525
loan1,15,dr,learning_rate:1.0,cover:8:psi:1.0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:8:psi:1.0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:8:psi:1.0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:8:psi:1.0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:8:psi:1.0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:8:psi:1.0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:8:psi:1.0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:8:psi:1.0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:8:psi:1.0:mtr,394.325,,,394.325
loan1,15,dr,learning_rate:0.001,cover:8:psi:1.0:nounif:dr,398.75,,,398.75
loan1,15,ips,learning_rate:0.001,cover:8:psi:1.0:nounif:ips,398.75,,,398.75
loan1,15,mtr,learning_rate:0.001,cover:8:psi:1.0:nounif:mtr,398.75,,,398.75
loan1,15,dr,learning_rate:0.003,cover:8:psi:1.0:nounif:dr,399.125,,,399.125
loan1,15,ips,learning_rate:0.003,cover:8:psi:1.0:nounif:ips,399.0,,,399.0
loan1,15,mtr,learning_rate:0.003,cover:8:psi:1.0:nounif:mtr,399.125,,,399.125
loan1,15,dr,learning_rate:0.01,cover:8:psi:1.0:nounif:dr,399.125,,,399.125
loan1,15,ips,learning_rate:0.01,cover:8:psi:1.0:nounif:ips,398.85,,,398.85
loan1,15,mtr,learning_rate:0.01,cover:8:psi:1.0:nounif:mtr,399.125,,,399.125
loan1,15,dr,learning_rate:0.03,cover:8:psi:1.0:nounif:dr,400.2,,,400.2
loan1,15,ips,learning_rate:0.03,cover:8:psi:1.0:nounif:ips,397.225,,,397.225
loan1,15,mtr,learning_rate:0.03,cover:8:psi:1.0:nounif:mtr,400.2,,,400.2
loan1,15,dr,learning_rate:0.1,cover:8:psi:1.0:nounif:dr,403.775,,,403.775
loan1,15,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,372.2,,,372.2
loan1,15,mtr,learning_rate:0.1,cover:8:psi:1.0:nounif:mtr,403.775,,,403.775
loan1,15,dr,learning_rate:0.3,cover:8:psi:1.0:nounif:dr,406.125,,,406.125
loan1,15,ips,learning_rate:0.3,cover:8:psi:1.0:nounif:ips,213.025,,,213.025
loan1,15,mtr,learning_rate:0.3,cover:8:psi:1.0:nounif:mtr,406.125,,,406.125
loan1,15,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:8:psi:1.0:nounif:ips,150.025,,,150.025
loan1,15,mtr,learning_rate:1.0,cover:8:psi:1.0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:8:psi:1.0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:8:psi:1.0:nounif:ips,125.825,,,125.825
loan1,15,mtr,learning_rate:3.0,cover:8:psi:1.0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:8:psi:1.0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:8:psi:1.0:nounif:ips,118.95,,,118.95
loan1,15,mtr,learning_rate:10.0,cover:8:psi:1.0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.001,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.001,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.003,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.003,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.003,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.01,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.01,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.01,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.03,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.03,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.03,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.1,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.1,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.1,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.3,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.3,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.3,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:1.0,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:16:psi:0:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:16:psi:0:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:16:psi:0:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:16:psi:0:mtr,401.75,,,401.75
loan1,15,dr,learning_rate:0.001,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.001,cover:16:psi:0:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.001,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.003,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.003,cover:16:psi:0:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.003,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.01,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.01,cover:16:psi:0:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.01,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.03,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.03,cover:16:psi:0:nounif:ips,307.575,,,307.575
loan1,15,mtr,learning_rate:0.03,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.1,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.1,cover:16:psi:0:nounif:ips,175.9,,,175.9
loan1,15,mtr,learning_rate:0.1,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.3,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.3,cover:16:psi:0:nounif:ips,138.8,,,138.8
loan1,15,mtr,learning_rate:0.3,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:1.0,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:16:psi:0:nounif:ips,130.3,,,130.3
loan1,15,mtr,learning_rate:1.0,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:16:psi:0:nounif:ips,120.275,,,120.275
loan1,15,mtr,learning_rate:3.0,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:16:psi:0:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:16:psi:0:nounif:ips,120.675,,,120.675
loan1,15,mtr,learning_rate:10.0,cover:16:psi:0:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:16:psi:0.01:dr,408.2,,,408.2
loan1,15,ips,learning_rate:0.001,cover:16:psi:0.01:ips,408.2,,,408.2
loan1,15,mtr,learning_rate:0.001,cover:16:psi:0.01:mtr,408.2,,,408.2
loan1,15,dr,learning_rate:0.003,cover:16:psi:0.01:dr,408.525,,,408.525
loan1,15,ips,learning_rate:0.003,cover:16:psi:0.01:ips,408.525,,,408.525
loan1,15,mtr,learning_rate:0.003,cover:16:psi:0.01:mtr,408.525,,,408.525
loan1,15,dr,learning_rate:0.01,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.01,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.01,cover:16:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.03,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.03,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.03,cover:16:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.1,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.1,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.1,cover:16:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:0.3,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:0.3,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:0.3,cover:16:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:1.0,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:1.0,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:1.0,cover:16:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:3.0,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:3.0,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:3.0,cover:16:psi:0.01:mtr,408.65,,,408.65
loan1,15,dr,learning_rate:10.0,cover:16:psi:0.01:dr,408.65,,,408.65
loan1,15,ips,learning_rate:10.0,cover:16:psi:0.01:ips,408.65,,,408.65
loan1,15,mtr,learning_rate:10.0,cover:16:psi:0.01:mtr,401.725,,,401.725
loan1,15,dr,learning_rate:0.001,cover:16:psi:0.01:nounif:dr,404.25,,,404.25
loan1,15,ips,learning_rate:0.001,cover:16:psi:0.01:nounif:ips,404.175,,,404.175
loan1,15,mtr,learning_rate:0.001,cover:16:psi:0.01:nounif:mtr,404.25,,,404.25
loan1,15,dr,learning_rate:0.003,cover:16:psi:0.01:nounif:dr,406.05,,,406.05
loan1,15,ips,learning_rate:0.003,cover:16:psi:0.01:nounif:ips,406.05,,,406.05
loan1,15,mtr,learning_rate:0.003,cover:16:psi:0.01:nounif:mtr,406.05,,,406.05
loan1,15,dr,learning_rate:0.01,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.01,cover:16:psi:0.01:nounif:ips,405.75,,,405.75
loan1,15,mtr,learning_rate:0.01,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.03,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,343.275,,,343.275
loan1,15,mtr,learning_rate:0.03,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.1,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.1,cover:16:psi:0.01:nounif:ips,189.725,,,189.725
loan1,15,mtr,learning_rate:0.1,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.3,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:0.3,cover:16:psi:0.01:nounif:ips,134.625,,,134.625
loan1,15,mtr,learning_rate:0.3,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:1.0,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:1.0,cover:16:psi:0.01:nounif:ips,129.575,,,129.575
loan1,15,mtr,learning_rate:1.0,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:3.0,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:3.0,cover:16:psi:0.01:nounif:ips,120.45,,,120.45
loan1,15,mtr,learning_rate:3.0,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:10.0,cover:16:psi:0.01:nounif:dr,405.75,,,405.75
loan1,15,ips,learning_rate:10.0,cover:16:psi:0.01:nounif:ips,117.925,,,117.925
loan1,15,mtr,learning_rate:10.0,cover:16:psi:0.01:nounif:mtr,405.75,,,405.75
loan1,15,dr,learning_rate:0.001,cover:16:psi:0.1:dr,404.275,,,404.275
loan1,15,ips,learning_rate:0.001,cover:16:psi:0.1:ips,404.375,,,404.375
loan1,15,mtr,learning_rate:0.001,cover:16:psi:0.1:mtr,404.275,,,404.275
loan1,15,dr,learning_rate:0.003,cover:16:psi:0.1:dr,405.725,,,405.725
loan1,15,ips,learning_rate:0.003,cover:16:psi:0.1:ips,405.725,,,405.725
loan1,15,mtr,learning_rate:0.003,cover:16:psi:0.1:mtr,405.725,,,405.725
